transaction_id,company_id,trade_date,transaction_type,quantity,price,asset_class
11042,8,2025-06-06,BUY,815,59.39,Equity
11043,11,2025-06-06,SELL,4224,113.41,ETF
11044,15,2025-06-06,SELL,1272,283.68,Currency
11045,8,2025-06-06,BUY,3189,59.17,Equity
11046,1,2025-06-06,BUY,655,412.39,Equity
11047,15,2025-06-06,BUY,3066,284.24,Currency
11048,9,2025-06-06,BUY,3572,290.35,Equity
11049,6,2025-06-06,BUY,3090,252.91,Equity
11050,9,2025-06-06,BUY,1214,290.98,Equity
11051,10,2025-06-06,SELL,1627,78.22,Equity
11052,2,2025-06-06,SELL,2767,33.01,Equity
11053,3,2025-06-06,BUY,1757,160.44,Equity
11054,13,2025-06-06,BUY,875,44.3,Commodity
11055,12,2025-06-06,BUY,297,219.41,Bond
11056,2,2025-06-06,SELL,354,33.03,Equity
11057,13,2025-06-06,SELL,1034,44.25,Commodity
11058,2,2025-06-06,BUY,4579,33.02,Equity
11059,12,2025-06-09,SELL,77,220.12,Bond
11060,10,2025-06-09,SELL,407,78.28,Equity
11061,1,2025-06-09,BUY,4330,417.37,Equity
11062,11,2025-06-09,BUY,840,113.98,ETF
11063,4,2025-06-09,BUY,267,115.49,Equity
11064,1,2025-06-09,SELL,248,416.48,Equity
11065,8,2025-06-09,SELL,4624,61.03,Equity
11066,14,2025-06-09,BUY,1391,71.22,Commodity
11067,14,2025-06-09,BUY,3700,71.1,Commodity
11068,12,2025-06-09,BUY,3862,219.75,Bond
11069,12,2025-06-09,SELL,2403,220.0,Bond
11070,7,2025-06-09,SELL,4982,284.44,Equity
11071,10,2025-06-09,BUY,402,78.34,Equity
11072,2,2025-06-09,BUY,3636,32.66,Equity
11073,14,2025-06-09,BUY,2226,71.16,Commodity
11074,7,2025-06-09,BUY,54,285.28,Equity
11075,10,2025-06-09,BUY,4962,78.69,Equity
11076,10,2025-06-09,BUY,1776,78.42,Equity
11077,12,2025-06-09,BUY,502,219.18,Bond
11078,14,2025-06-09,BUY,455,71.38,Commodity
11079,14,2025-06-09,SELL,4348,71.41,Commodity
11080,6,2025-06-09,SELL,392,256.06,Equity
11081,15,2025-06-09,SELL,1805,282.97,Currency
11082,2,2025-06-09,BUY,3527,32.64,Equity
11083,13,2025-06-09,SELL,871,45.55,Commodity
11084,2,2025-06-09,BUY,3894,32.6,Equity
11085,6,2025-06-09,BUY,2912,257.07,Equity
11086,5,2025-06-09,BUY,2026,661.17,Equity
11087,11,2025-06-09,BUY,3933,113.71,ETF
11088,9,2025-06-09,SELL,4983,288.3,Equity
11089,11,2025-06-09,BUY,3154,114.01,ETF
11090,5,2025-06-09,BUY,2511,661.73,Equity
11091,5,2025-06-09,SELL,3275,659.93,Equity
11092,10,2025-06-09,SELL,3330,78.42,Equity
11093,13,2025-06-09,SELL,2093,45.71,Commodity
11094,4,2025-06-09,BUY,134,115.39,Equity
11095,7,2025-06-09,BUY,1472,286.07,Equity
11096,3,2025-06-10,SELL,1489,159.2,Equity
11097,15,2025-06-10,BUY,550,282.94,Currency
11098,14,2025-06-10,BUY,3689,72.81,Commodity
11099,9,2025-06-10,BUY,1703,281.41,Equity
11100,13,2025-06-10,BUY,3995,45.16,Commodity
11101,5,2025-06-10,SELL,3814,688.27,Equity
11102,4,2025-06-10,BUY,757,115.41,Equity
11103,13,2025-06-10,SELL,474,45.22,Commodity
11104,8,2025-06-10,BUY,853,60.08,Equity
11105,14,2025-06-10,BUY,1206,73.1,Commodity
11106,14,2025-06-10,SELL,3716,73.05,Commodity
11107,11,2025-06-10,BUY,4201,113.61,ETF
11108,13,2025-06-10,SELL,75,45.21,Commodity
11109,15,2025-06-10,BUY,4370,281.92,Currency
11110,5,2025-06-10,BUY,223,684.41,Equity
11111,6,2025-06-10,SELL,678,251.31,Equity
11112,9,2025-06-10,SELL,1045,282.49,Equity
11113,10,2025-06-10,SELL,4970,78.93,Equity
11114,8,2025-06-10,SELL,2436,60.03,Equity
11115,4,2025-06-10,BUY,1725,115.43,Equity
11116,4,2025-06-10,BUY,2932,115.04,Equity
11117,3,2025-06-10,BUY,1429,159.45,Equity
11118,5,2025-06-10,BUY,2554,684.3,Equity
11119,6,2025-06-10,SELL,837,251.91,Equity
11120,11,2025-06-10,BUY,4966,113.84,ETF
11121,15,2025-06-10,BUY,573,282.23,Currency
11122,11,2025-06-10,SELL,4829,113.67,ETF
11123,14,2025-06-10,SELL,4723,73.12,Commodity
11124,2,2025-06-10,SELL,2538,32.3,Equity
11125,9,2025-06-10,SELL,4135,281.48,Equity
11126,8,2025-06-10,SELL,1234,60.33,Equity
11127,8,2025-06-10,SELL,3880,59.99,Equity
11128,13,2025-06-10,SELL,2263,45.28,Commodity
11129,4,2025-06-10,SELL,668,115.38,Equity
11130,4,2025-06-10,BUY,1588,115.09,Equity
11131,4,2025-06-10,BUY,3999,115.43,Equity
11132,5,2025-06-10,BUY,3354,686.13,Equity
11133,4,2025-06-10,BUY,1204,114.84,Equity
11134,9,2025-06-10,BUY,3775,281.42,Equity
11135,14,2025-06-11,SELL,3733,74.26,Commodity
11136,5,2025-06-11,SELL,2609,677.56,Equity
11137,11,2025-06-11,BUY,3934,114.71,ETF
11138,5,2025-06-11,BUY,3492,676.69,Equity
11139,5,2025-06-11,SELL,2782,677.03,Equity
11140,1,2025-06-11,BUY,2717,405.1,Equity
11141,12,2025-06-11,SELL,2275,220.41,Bond
11142,6,2025-06-11,SELL,3523,245.99,Equity
11143,5,2025-06-11,BUY,4591,677.84,Equity
11144,4,2025-06-11,SELL,1136,114.93,Equity
11145,3,2025-06-11,BUY,3595,159.44,Equity
11146,7,2025-06-11,BUY,1271,292.34,Equity
11147,6,2025-06-11,BUY,2281,246.88,Equity
11148,3,2025-06-11,BUY,1835,159.79,Equity
11149,3,2025-06-11,SELL,4394,159.4,Equity
11150,10,2025-06-11,SELL,1800,77.9,Equity
11151,10,2025-06-11,SELL,433,78.11,Equity
11152,13,2025-06-11,BUY,4906,45.47,Commodity
11153,6,2025-06-11,SELL,4161,247.23,Equity
11154,4,2025-06-11,SELL,2141,114.61,Equity
11155,12,2025-06-11,BUY,825,219.89,Bond
11156,11,2025-06-11,BUY,2323,114.42,ETF
11157,8,2025-06-11,SELL,4858,59.92,Equity
11158,2,2025-06-11,SELL,619,32.08,Equity
11159,5,2025-06-11,SELL,4649,677.51,Equity
11160,6,2025-06-11,BUY,3065,246.18,Equity
11161,15,2025-06-11,SELL,1044,283.22,Currency
11162,7,2025-06-11,BUY,3628,293.34,Equity
11163,9,2025-06-11,BUY,3554,283.03,Equity
11164,5,2025-06-11,BUY,3137,676.08,Equity
11165,12,2025-06-11,SELL,4679,219.68,Bond
11166,7,2025-06-11,SELL,1140,293.33,Equity
11167,2,2025-06-11,SELL,3974,32.18,Equity
11168,5,2025-06-11,SELL,3130,676.95,Equity
11169,6,2025-06-11,SELL,3468,246.23,Equity
11170,10,2025-06-11,SELL,4918,77.93,Equity
11171,12,2025-06-11,SELL,47,220.25,Bond
11172,5,2025-06-11,SELL,3364,675.73,Equity
11173,11,2025-06-12,BUY,1102,117.2,ETF
11174,7,2025-06-12,BUY,1129,291.21,Equity
11175,8,2025-06-12,BUY,1611,59.34,Equity
11176,1,2025-06-12,SELL,1328,405.72,Equity
11177,5,2025-06-12,BUY,4625,703.96,Equity
11178,10,2025-06-12,BUY,3701,77.77,Equity
11179,15,2025-06-12,BUY,3273,284.71,Currency
11180,4,2025-06-12,SELL,2441,115.52,Equity
11181,10,2025-06-12,BUY,199,77.83,Equity
11182,13,2025-06-12,BUY,1012,45.65,Commodity
11183,1,2025-06-12,BUY,2584,406.47,Equity
11184,9,2025-06-12,BUY,3295,278.45,Equity
11185,4,2025-06-12,BUY,1910,115.25,Equity
11186,10,2025-06-12,SELL,25,77.82,Equity
11187,5,2025-06-12,BUY,2626,701.52,Equity
11188,4,2025-06-12,BUY,3903,115.16,Equity
11189,4,2025-06-12,SELL,581,115.39,Equity
11190,10,2025-06-12,BUY,1235,77.66,Equity
11191,13,2025-06-12,SELL,2807,45.81,Commodity
11192,6,2025-06-12,SELL,3509,245.26,Equity
11193,9,2025-06-12,SELL,2858,279.19,Equity
11194,3,2025-06-12,SELL,2188,156.47,Equity
11195,15,2025-06-12,SELL,4860,284.82,Currency
11196,6,2025-06-12,BUY,2765,244.43,Equity
11197,2,2025-06-12,SELL,750,31.25,Equity
11198,10,2025-06-12,BUY,3413,77.67,Equity
11199,12,2025-06-12,SELL,4669,220.19,Bond
11200,3,2025-06-12,SELL,1794,157.11,Equity
11201,13,2025-06-12,SELL,4801,45.65,Commodity
11202,6,2025-06-12,BUY,2678,245.01,Equity
11203,14,2025-06-12,SELL,3000,75.38,Commodity
11204,11,2025-06-13,SELL,4621,117.43,ETF
11205,5,2025-06-13,SELL,987,712.34,Equity
11206,12,2025-06-13,SELL,932,221.08,Bond
11207,2,2025-06-13,BUY,4535,31.34,Equity
11208,9,2025-06-13,SELL,1383,275.11,Equity
11209,11,2025-06-13,BUY,2886,117.63,ETF
11210,13,2025-06-13,SELL,3693,45.89,Commodity
11211,8,2025-06-13,BUY,4858,61.38,Equity
11212,7,2025-06-13,SELL,3496,309.15,Equity
11213,6,2025-06-13,BUY,4351,239.84,Equity
11214,8,2025-06-13,BUY,1572,61.55,Equity
11215,8,2025-06-13,BUY,901,61.62,Equity
11216,3,2025-06-13,SELL,2301,151.5,Equity
11217,8,2025-06-13,BUY,4069,61.46,Equity
11218,5,2025-06-13,SELL,3445,711.2,Equity
11219,1,2025-06-13,BUY,1265,415.43,Equity
11220,8,2025-06-13,SELL,791,61.49,Equity
11221,1,2025-06-13,SELL,1969,416.0,Equity
11222,10,2025-06-13,SELL,380,77.35,Equity
11223,15,2025-06-13,SELL,4364,282.78,Currency
11224,14,2025-06-13,SELL,2979,74.93,Commodity
11225,7,2025-06-13,BUY,1526,308.98,Equity
11226,11,2025-06-13,BUY,2447,117.03,ETF
11227,9,2025-06-13,BUY,4555,275.8,Equity
11228,8,2025-06-13,BUY,3629,61.57,Equity
11229,5,2025-06-13,BUY,3106,710.41,Equity
11230,13,2025-06-13,BUY,4373,46.01,Commodity
11231,1,2025-06-13,SELL,2393,415.53,Equity
11232,11,2025-06-13,SELL,201,117.34,ETF
11233,4,2025-06-13,BUY,1243,116.47,Equity
11234,15,2025-06-13,SELL,4375,282.67,Currency
11235,5,2025-06-13,BUY,1180,712.25,Equity
11236,6,2025-06-13,BUY,258,240.94,Equity
11237,13,2025-06-13,SELL,1793,45.97,Commodity
11238,10,2025-06-13,SELL,25,77.34,Equity
11239,8,2025-06-13,SELL,2294,61.63,Equity
11240,13,2025-06-13,SELL,2169,46.06,Commodity
11241,3,2025-06-13,BUY,1742,151.13,Equity
11242,7,2025-06-13,BUY,3422,309.19,Equity
11243,12,2025-06-13,SELL,1587,220.93,Bond
11244,3,2025-06-16,SELL,4756,152.93,Equity
11245,4,2025-06-16,BUY,859,118.0,Equity
11246,3,2025-06-16,SELL,4708,153.1,Equity
11247,2,2025-06-16,SELL,298,30.9,Equity
11248,9,2025-06-16,SELL,2204,276.51,Equity
11249,12,2025-06-16,BUY,4595,221.97,Bond
11250,7,2025-06-16,SELL,4955,307.7,Equity
11251,12,2025-06-16,BUY,4840,221.63,Bond
11252,12,2025-06-16,BUY,3049,222.48,Bond
11253,8,2025-06-16,BUY,2451,62.3,Equity
11254,4,2025-06-16,BUY,1625,117.6,Equity
11255,9,2025-06-16,SELL,44,276.58,Equity
11256,12,2025-06-16,SELL,1578,221.35,Bond
11257,10,2025-06-16,SELL,2032,78.14,Equity
11258,7,2025-06-16,SELL,3452,307.54,Equity
11259,8,2025-06-16,BUY,2735,62.26,Equity
11260,8,2025-06-16,BUY,4759,62.36,Equity
11261,2,2025-06-16,BUY,389,30.81,Equity
11262,6,2025-06-16,SELL,427,235.65,Equity
11263,4,2025-06-16,BUY,4129,117.41,Equity
11264,3,2025-06-16,SELL,4360,152.6,Equity
11265,8,2025-06-16,BUY,2196,62.26,Equity
11266,1,2025-06-16,SELL,4630,419.58,Equity
11267,15,2025-06-16,SELL,610,282.77,Currency
11268,8,2025-06-16,BUY,1000,62.35,Equity
11269,3,2025-06-16,BUY,645,153.16,Equity
11270,2,2025-06-16,SELL,1200,30.77,Equity
11271,12,2025-06-16,BUY,1682,221.46,Bond
11272,14,2025-06-16,BUY,184,73.25,Commodity
11273,2,2025-06-16,SELL,4990,30.89,Equity
11274,5,2025-06-16,BUY,4285,709.26,Equity
11275,8,2025-06-16,SELL,2915,62.15,Equity
11276,4,2025-06-16,SELL,3391,117.7,Equity
11277,6,2025-06-16,SELL,3686,235.27,Equity
11278,2,2025-06-17,SELL,502,31.33,Equity
11279,3,2025-06-17,SELL,4958,149.55,Equity
11280,13,2025-06-17,BUY,49,46.28,Commodity
11281,9,2025-06-17,SELL,3224,276.4,Equity
11282,12,2025-06-17,BUY,1226,220.26,Bond
11283,3,2025-06-17,BUY,4622,149.69,Equity
11284,13,2025-06-17,SELL,1593,46.24,Commodity
11285,14,2025-06-17,BUY,860,72.64,Commodity
11286,4,2025-06-17,BUY,4555,117.09,Equity
11287,6,2025-06-17,BUY,3954,231.06,Equity
11288,4,2025-06-17,BUY,3932,116.53,Equity
11289,11,2025-06-17,BUY,2129,119.96,ETF
11290,14,2025-06-17,SELL,4421,72.65,Commodity
11291,3,2025-06-17,BUY,2313,150.06,Equity
11292,3,2025-06-17,BUY,2715,149.28,Equity
11293,7,2025-06-17,BUY,1466,308.73,Equity
11294,15,2025-06-17,SELL,2266,285.11,Currency
11295,11,2025-06-17,SELL,4584,120.06,ETF
11296,7,2025-06-17,BUY,685,309.19,Equity
11297,9,2025-06-17,SELL,60,276.73,Equity
11298,14,2025-06-17,BUY,808,72.77,Commodity
11299,7,2025-06-17,SELL,4792,309.24,Equity
11300,4,2025-06-17,BUY,713,116.78,Equity
11301,14,2025-06-17,BUY,1117,73.03,Commodity
11302,14,2025-06-17,SELL,2062,72.9,Commodity
11303,11,2025-06-17,BUY,3697,120.32,ETF
11304,14,2025-06-17,BUY,4101,72.63,Commodity
11305,8,2025-06-17,SELL,1933,62.62,Equity
11306,15,2025-06-18,BUY,1373,286.08,Currency
11307,3,2025-06-18,BUY,4322,156.38,Equity
11308,11,2025-06-18,BUY,1141,118.04,ETF
11309,6,2025-06-18,BUY,1614,236.56,Equity
11310,14,2025-06-18,SELL,1010,74.73,Commodity
11311,12,2025-06-18,BUY,4648,220.98,Bond
11312,15,2025-06-18,BUY,2722,285.26,Currency
11313,2,2025-06-18,SELL,3721,30.3,Equity
11314,9,2025-06-18,SELL,359,270.09,Equity
11315,2,2025-06-18,SELL,4086,30.23,Equity
11316,1,2025-06-18,BUY,3246,431.36,Equity
11317,8,2025-06-18,BUY,2391,62.73,Equity
11318,9,2025-06-18,SELL,319,270.79,Equity
11319,8,2025-06-18,SELL,2286,62.65,Equity
11320,11,2025-06-18,SELL,3828,118.63,ETF
11321,7,2025-06-18,BUY,981,302.56,Equity
11322,2,2025-06-18,BUY,832,30.32,Equity
11323,3,2025-06-18,BUY,1535,156.41,Equity
11324,4,2025-06-18,SELL,4042,116.78,Equity
11325,9,2025-06-18,BUY,346,269.52,Equity
11326,1,2025-06-18,SELL,3594,431.63,Equity
11327,14,2025-06-18,SELL,3323,74.62,Commodity
11328,9,2025-06-18,SELL,3535,270.28,Equity
11329,11,2025-06-18,BUY,527,117.98,ETF
11330,11,2025-06-18,SELL,1691,118.14,ETF
11331,11,2025-06-18,BUY,398,118.65,ETF
11332,6,2025-06-18,BUY,2963,236.88,Equity
11333,3,2025-06-18,SELL,3257,156.43,Equity
11334,6,2025-06-18,SELL,1255,237.15,Equity
11335,12,2025-06-18,SELL,1220,220.84,Bond
11336,15,2025-06-18,BUY,3918,284.54,Currency
11337,13,2025-06-18,BUY,2217,46.25,Commodity
11338,11,2025-06-18,SELL,2766,118.54,ETF
11339,15,2025-06-18,BUY,774,286.13,Currency
11340,13,2025-06-18,SELL,69,46.24,Commodity
11341,7,2025-06-18,BUY,898,301.54,Equity
11342,1,2025-06-18,SELL,3797,431.78,Equity
11343,12,2025-06-19,BUY,4889,221.07,Bond
11344,8,2025-06-19,SELL,457,63.05,Equity
11345,6,2025-06-19,BUY,1210,239.47,Equity
11346,12,2025-06-19,BUY,2486,222.07,Bond
11347,6,2025-06-19,BUY,1153,239.21,Equity
11348,8,2025-06-19,SELL,4779,62.96,Equity
11349,6,2025-06-19,BUY,4947,239.57,Equity
11350,3,2025-06-19,SELL,848,156.01,Equity
11351,9,2025-06-19,SELL,3593,277.19,Equity
11352,8,2025-06-19,BUY,4485,62.96,Equity
11353,9,2025-06-19,SELL,3035,278.2,Equity
11354,15,2025-06-19,SELL,2690,284.84,Currency
11355,14,2025-06-19,SELL,2847,74.57,Commodity
11356,6,2025-06-19,BUY,1708,239.37,Equity
11357,9,2025-06-19,SELL,1396,276.88,Equity
11358,7,2025-06-19,BUY,641,307.84,Equity
11359,2,2025-06-19,BUY,3028,30.33,Equity
11360,12,2025-06-19,SELL,4666,221.87,Bond
11361,5,2025-06-19,BUY,1410,710.21,Equity
11362,12,2025-06-19,BUY,2270,221.01,Bond
11363,3,2025-06-19,SELL,1332,155.69,Equity
11364,15,2025-06-19,BUY,4173,285.5,Currency
11365,9,2025-06-19,BUY,3089,277.23,Equity
11366,10,2025-06-19,SELL,3388,81.7,Equity
11367,5,2025-06-19,SELL,3347,710.44,Equity
11368,4,2025-06-19,SELL,3319,115.73,Equity
11369,10,2025-06-19,SELL,1592,81.83,Equity
11370,10,2025-06-19,SELL,2146,81.58,Equity
11371,15,2025-06-19,SELL,2785,285.24,Currency
11372,1,2025-06-19,SELL,3689,438.32,Equity
11373,10,2025-06-19,SELL,4776,81.59,Equity
11374,1,2025-06-19,BUY,1568,436.13,Equity
11375,11,2025-06-20,SELL,3092,117.57,ETF
11376,1,2025-06-20,BUY,660,425.17,Equity
11377,10,2025-06-20,SELL,235,82.74,Equity
11378,15,2025-06-20,BUY,3577,284.94,Currency
11379,8,2025-06-20,BUY,3892,59.92,Equity
11380,3,2025-06-20,BUY,1690,151.74,Equity
11381,8,2025-06-20,BUY,1760,60.15,Equity
11382,1,2025-06-20,BUY,3961,424.29,Equity
11383,6,2025-06-20,BUY,1782,237.34,Equity
11384,15,2025-06-20,BUY,1204,284.96,Currency
11385,1,2025-06-20,BUY,4459,425.36,Equity
11386,11,2025-06-20,BUY,3453,117.61,ETF
11387,7,2025-06-20,BUY,3956,309.27,Equity
11388,3,2025-06-20,BUY,4431,151.99,Equity
11389,1,2025-06-20,BUY,1472,424.37,Equity
11390,2,2025-06-20,BUY,2468,29.75,Equity
11391,2,2025-06-20,SELL,2340,29.78,Equity
11392,11,2025-06-20,SELL,3356,118.05,ETF
11393,9,2025-06-20,BUY,2106,275.82,Equity
11394,4,2025-06-20,BUY,1622,117.56,Equity
11395,8,2025-06-20,SELL,4428,60.09,Equity
11396,11,2025-06-20,SELL,2167,117.52,ETF
11397,3,2025-06-20,BUY,1718,151.4,Equity
11398,5,2025-06-20,SELL,3073,716.33,Equity
11399,11,2025-06-20,BUY,3117,117.5,ETF
11400,8,2025-06-20,SELL,4018,59.93,Equity
11401,4,2025-06-20,SELL,3487,117.56,Equity
11402,8,2025-06-20,BUY,4219,60.13,Equity
11403,15,2025-06-20,SELL,2310,285.28,Currency
11404,9,2025-06-20,SELL,3144,276.37,Equity
11405,8,2025-06-20,BUY,2914,59.97,Equity
11406,14,2025-06-20,SELL,2598,74.05,Commodity
11407,13,2025-06-20,SELL,2582,47.28,Commodity
11408,14,2025-06-20,SELL,4818,74.08,Commodity
11409,4,2025-06-20,BUY,4251,117.81,Equity
11410,12,2025-06-20,BUY,2631,219.5,Bond
11411,2,2025-06-23,BUY,214,29.27,Equity
11412,4,2025-06-23,BUY,1504,115.47,Equity
11413,15,2025-06-23,SELL,293,284.47,Currency
11414,14,2025-06-23,BUY,1589,74.15,Commodity
11415,10,2025-06-23,BUY,4103,82.4,Equity
11416,14,2025-06-23,SELL,3818,73.79,Commodity
11417,2,2025-06-23,SELL,1303,29.34,Equity
11418,13,2025-06-23,SELL,1499,46.28,Commodity
11419,8,2025-06-23,BUY,131,60.12,Equity
11420,15,2025-06-23,BUY,1600,285.33,Currency
11421,10,2025-06-23,BUY,779,82.45,Equity
11422,14,2025-06-23,BUY,4393,74.14,Commodity
11423,3,2025-06-23,SELL,4972,154.03,Equity
11424,5,2025-06-23,BUY,3018,743.3,Equity
11425,9,2025-06-23,BUY,4040,272.42,Equity
11426,13,2025-06-23,SELL,4943,46.42,Commodity
11427,15,2025-06-23,SELL,2915,285.28,Currency
11428,9,2025-06-23,BUY,484,272.94,Equity
11429,9,2025-06-23,BUY,2206,273.29,Equity
11430,6,2025-06-23,SELL,128,237.86,Equity
11431,11,2025-06-23,BUY,3544,118.32,ETF
11432,14,2025-06-23,BUY,3975,74.17,Commodity
11433,14,2025-06-23,BUY,1710,73.9,Commodity
11434,12,2025-06-23,SELL,3730,220.62,Bond
11435,14,2025-06-23,SELL,602,73.81,Commodity
11436,15,2025-06-23,BUY,2869,285.47,Currency
11437,8,2025-06-23,SELL,4813,60.26,Equity
11438,5,2025-06-23,BUY,4514,741.06,Equity
11439,5,2025-06-23,BUY,517,743.51,Equity
11440,14,2025-06-23,BUY,144,74.04,Commodity
11441,2,2025-06-23,BUY,729,29.36,Equity
11442,11,2025-06-23,SELL,3441,117.91,ETF
11443,10,2025-06-23,BUY,4294,82.4,Equity
11444,11,2025-06-23,SELL,2861,118.25,ETF
11445,8,2025-06-23,SELL,2286,60.04,Equity
11446,4,2025-06-23,BUY,1207,115.65,Equity
11447,13,2025-06-23,BUY,1550,46.26,Commodity
11448,15,2025-06-23,SELL,2542,284.34,Currency
11449,3,2025-06-24,BUY,739,154.37,Equity
11450,1,2025-06-24,SELL,4712,427.75,Equity
11451,9,2025-06-24,BUY,3445,269.82,Equity
11452,5,2025-06-24,BUY,3346,741.17,Equity
11453,15,2025-06-24,SELL,1143,284.48,Currency
11454,11,2025-06-24,BUY,3550,116.07,ETF
11455,12,2025-06-24,BUY,3054,220.42,Bond
11456,12,2025-06-24,BUY,1493,219.98,Bond
11457,7,2025-06-24,BUY,4285,302.22,Equity
11458,13,2025-06-24,SELL,4924,45.34,Commodity
11459,7,2025-06-24,BUY,3724,303.53,Equity
11460,6,2025-06-24,SELL,744,238.86,Equity
11461,1,2025-06-24,BUY,3033,427.53,Equity
11462,2,2025-06-24,BUY,262,29.14,Equity
11463,1,2025-06-24,SELL,4530,427.41,Equity
11464,12,2025-06-24,BUY,892,220.75,Bond
11465,5,2025-06-24,SELL,1814,738.24,Equity
11466,13,2025-06-24,BUY,2066,45.38,Commodity
11467,5,2025-06-24,BUY,2773,740.18,Equity
11468,2,2025-06-24,BUY,2969,29.28,Equity
11469,14,2025-06-24,SELL,3096,72.87,Commodity
11470,1,2025-06-24,SELL,1609,427.89,Equity
11471,8,2025-06-24,SELL,3577,61.2,Equity
11472,7,2025-06-24,BUY,4632,302.05,Equity
11473,2,2025-06-24,BUY,4980,29.18,Equity
11474,11,2025-06-24,BUY,2436,116.29,ETF
11475,3,2025-06-25,SELL,1134,152.67,Equity
11476,5,2025-06-25,BUY,4056,753.37,Equity
11477,3,2025-06-25,SELL,1632,152.02,Equity
11478,2,2025-06-25,SELL,2155,29.4,Equity
11479,10,2025-06-25,SELL,3396,85.27,Equity
11480,8,2025-06-25,SELL,3618,60.72,Equity
11481,8,2025-06-25,SELL,4540,60.82,Equity
11482,4,2025-06-25,BUY,601,121.05,Equity
11483,14,2025-06-25,SELL,3719,72.21,Commodity
11484,4,2025-06-25,SELL,1225,120.86,Equity
11485,15,2025-06-25,SELL,4323,287.06,Currency
11486,3,2025-06-25,BUY,508,152.06,Equity
11487,2,2025-06-25,SELL,3034,29.4,Equity
11488,10,2025-06-25,BUY,2696,85.21,Equity
11489,11,2025-06-25,BUY,3611,113.34,ETF
11490,12,2025-06-25,SELL,447,220.23,Bond
11491,5,2025-06-25,BUY,827,753.96,Equity
11492,2,2025-06-25,BUY,1810,29.46,Equity
11493,8,2025-06-25,BUY,1254,60.64,Equity
11494,9,2025-06-25,BUY,1620,266.03,Equity
11495,5,2025-06-25,BUY,476,755.87,Equity
11496,2,2025-06-25,BUY,1198,29.51,Equity
11497,1,2025-06-26,BUY,2781,433.73,Equity
11498,1,2025-06-26,BUY,3854,435.72,Equity
11499,4,2025-06-26,BUY,2342,118.23,Equity
11500,11,2025-06-26,SELL,2214,114.55,ETF
11501,5,2025-06-26,BUY,2788,738.02,Equity
11502,11,2025-06-26,SELL,2315,114.38,ETF
11503,9,2025-06-26,SELL,467,258.44,Equity
11504,5,2025-06-26,BUY,382,739.16,Equity
11505,12,2025-06-26,BUY,2705,221.45,Bond
11506,14,2025-06-26,SELL,2519,74.27,Commodity
11507,1,2025-06-26,BUY,1641,433.69,Equity
11508,13,2025-06-26,BUY,729,43.08,Commodity
11509,15,2025-06-26,BUY,4253,284.63,Currency
11510,3,2025-06-26,BUY,2004,146.52,Equity
11511,1,2025-06-26,BUY,4149,434.26,Equity
11512,2,2025-06-26,SELL,1417,29.77,Equity
11513,5,2025-06-26,SELL,3176,737.81,Equity
11514,9,2025-06-26,BUY,3759,258.69,Equity
11515,3,2025-06-26,BUY,533,146.59,Equity
11516,13,2025-06-26,SELL,3993,43.15,Commodity
11517,1,2025-06-26,SELL,455,433.65,Equity
11518,13,2025-06-26,BUY,4008,43.06,Commodity
11519,10,2025-06-26,BUY,85,81.11,Equity
11520,1,2025-06-26,BUY,4215,434.91,Equity
11521,13,2025-06-26,SELL,3025,43.05,Commodity
11522,11,2025-06-26,BUY,662,114.19,ETF
11523,12,2025-06-26,SELL,1940,221.04,Bond
11524,4,2025-06-27,SELL,3703,115.73,Equity
11525,11,2025-06-27,SELL,41,114.94,ETF
11526,4,2025-06-27,BUY,3095,116.02,Equity
11527,1,2025-06-27,SELL,1598,438.39,Equity
11528,10,2025-06-27,BUY,3146,78.95,Equity
11529,14,2025-06-27,BUY,1129,73.83,Commodity
11530,2,2025-06-27,SELL,2718,29.97,Equity
11531,9,2025-06-27,BUY,144,259.74,Equity
11532,6,2025-06-27,BUY,858,245.48,Equity
11533,3,2025-06-27,BUY,4732,152.53,Equity
11534,3,2025-06-27,BUY,861,152.88,Equity
11535,10,2025-06-27,SELL,2569,79.09,Equity
11536,8,2025-06-27,BUY,1594,62.31,Equity
11537,5,2025-06-27,BUY,4265,751.79,Equity
11538,10,2025-06-27,BUY,3090,79.1,Equity
11539,7,2025-06-27,BUY,3109,313.45,Equity
11540,14,2025-06-27,BUY,3426,74.08,Commodity
11541,2,2025-06-27,BUY,4262,29.98,Equity
11542,14,2025-06-27,SELL,4220,73.93,Commodity
11543,13,2025-06-27,SELL,4101,44.83,Commodity
11544,8,2025-06-27,BUY,619,61.95,Equity
11545,14,2025-06-30,BUY,4806,72.57,Commodity
11546,4,2025-06-30,BUY,96,117.63,Equity
11547,8,2025-06-30,SELL,1487,62.84,Equity
11548,8,2025-06-30,BUY,718,62.85,Equity
11549,6,2025-06-30,SELL,1243,252.19,Equity
11550,10,2025-06-30,BUY,3335,79.31,Equity
11551,2,2025-06-30,SELL,4463,30.25,Equity
11552,13,2025-06-30,BUY,762,44.82,Commodity
11553,1,2025-06-30,BUY,3518,447.56,Equity
11554,13,2025-06-30,SELL,4404,44.83,Commodity
11555,9,2025-06-30,BUY,3924,259.45,Equity
11556,8,2025-06-30,SELL,4887,62.93,Equity
11557,13,2025-06-30,SELL,1683,44.83,Commodity
11558,6,2025-06-30,BUY,3335,251.84,Equity
11559,5,2025-06-30,SELL,4209,738.83,Equity
